Water,County,Region,Date,GearCd,IF_Key,Length,Weight,SpeciesCd,Name,Age,IF_ID,NYTME,NYTMN,Altitude
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10168,490,1070,626,Walleye,5,10168,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10167,133,NA,617,Yellow Perch,1,10167,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10166,73,NA,617,Yellow Perch,0,10166,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10165,96,NA,617,Yellow Perch,1,10165,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10114,121,NA,617,Yellow Perch,1,10114,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10072,67,NA,617,Yellow Perch,0,10072,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10160,75,NA,617,Yellow Perch,0,10160,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10176,150,NA,617,Yellow Perch,2,10176,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10157,105,NA,617,Yellow Perch,2,10157,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10284,66,NA,617,Yellow Perch,0,10284,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10155,160,NA,617,Yellow Perch,2,10155,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10154,221,80,626,Walleye,0,10154,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10152,215,55,626,Walleye,0,10152,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10164,60,NA,617,Yellow Perch,0,10164,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10184,145,NA,617,Yellow Perch,2,10184,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10065,70,NA,617,Yellow Perch,0,10065,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10287,77,NA,617,Yellow Perch,0,10287,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10295,65,NA,617,Yellow Perch,0,10295,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10286,65,NA,617,Yellow Perch,0,10286,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10285,68,NA,617,Yellow Perch,0,10285,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10158,127,NA,617,Yellow Perch,1,10158,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10329,436,730,626,Walleye,6,10329,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10103,85,NA,617,Yellow Perch,0,10103,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10318,396,490,626,Walleye,2,10318,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10319,534,1520,626,Walleye,5,10319,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10320,361,450,626,Walleye,2,10320,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10321,397,560,626,Walleye,3,10321,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10322,355,420,626,Walleye,2,10322,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10324,436,770,626,Walleye,4,10324,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10325,460,900,626,Walleye,5,10325,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10326,390,520,626,Walleye,2,10326,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10323,466,1000,626,Walleye,6,10323,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10328,405,630,626,Walleye,3,10328,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10099,110,NA,617,Yellow Perch,NA,10099,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10330,387,490,626,Walleye,2,10330,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10332,370,450,626,Walleye,2,10332,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10312,464,870,626,Walleye,5,10312,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10317,470,1000,626,Walleye,6,10317,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10331,375,450,626,Walleye,3,10331,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10314,495,1170,626,Walleye,NA,10314,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10313,450,840,626,Walleye,5,10313,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10315,562,1560,626,Walleye,6,10315,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10150,424,750,626,Walleye,6,10150,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10178,82,NA,617,Yellow Perch,0,10178,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10327,365,390,626,Walleye,2,10327,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10115,72,NA,617,Yellow Perch,0,10115,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10070,80,NA,617,Yellow Perch,0,10070,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10069,75,NA,617,Yellow Perch,0,10069,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10068,314,NA,617,Yellow Perch,9,10068,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10067,66,NA,617,Yellow Perch,0,10067,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10066,79,NA,617,Yellow Perch,0,10066,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10161,70,NA,617,Yellow Perch,0,10161,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10119,440,780,626,Walleye,3,10119,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10076,73,NA,617,Yellow Perch,0,10076,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10118,443,750,626,Walleye,5,10118,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10316,406,680,626,Walleye,6,10316,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10116,68,NA,617,Yellow Perch,0,10116,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10071,72,NA,617,Yellow Perch,0,10071,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10113,211,NA,617,Yellow Perch,3,10113,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10117,260,NA,617,Yellow Perch,4,10117,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10110,205,NA,617,Yellow Perch,3,10110,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10098,77,NA,617,Yellow Perch,0,10098,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10101,130,NA,617,Yellow Perch,1,10101,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10108,188,NA,617,Yellow Perch,2,10108,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10104,65,NA,617,Yellow Perch,0,10104,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10105,158,NA,617,Yellow Perch,2,10105,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10106,72,NA,617,Yellow Perch,0,10106,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10107,63,NA,617,Yellow Perch,0,10107,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10095,73,NA,617,Yellow Perch,0,10095,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9532,70,NA,617,Yellow Perch,0,9532,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9547,65,NA,617,Yellow Perch,0,9547,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9545,76,NA,617,Yellow Perch,0,9545,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9544,66,NA,617,Yellow Perch,0,9544,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9597,70,NA,617,Yellow Perch,0,9597,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9542,71,NA,617,Yellow Perch,0,9542,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9539,72,NA,617,Yellow Perch,0,9539,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9537,67,NA,617,Yellow Perch,0,9537,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9552,105,NA,617,Yellow Perch,1,9552,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9535,71,NA,617,Yellow Perch,0,9535,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9536,130,NA,617,Yellow Perch,1,9536,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9533,65,NA,617,Yellow Perch,0,9533,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9551,73,NA,617,Yellow Perch,0,9551,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9531,73,NA,617,Yellow Perch,0,9531,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9530,62,NA,617,Yellow Perch,0,9530,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9529,66,NA,617,Yellow Perch,0,9529,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9528,78,NA,617,Yellow Perch,0,9528,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9527,80,NA,617,Yellow Perch,0,9527,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9526,68,NA,617,Yellow Perch,0,9526,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9525,70,NA,617,Yellow Perch,0,9525,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9524,67,NA,617,Yellow Perch,0,9524,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9523,68,NA,617,Yellow Perch,0,9523,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9522,290,NA,617,Yellow Perch,5,9522,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9548,62,NA,617,Yellow Perch,0,9548,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9618,72,NA,617,Yellow Perch,0,9618,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10162,73,NA,617,Yellow Perch,0,10162,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10282,175,NA,617,Yellow Perch,2,10282,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9606,126,NA,617,Yellow Perch,1,9606,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9604,70,NA,617,Yellow Perch,0,9604,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9603,115,NA,617,Yellow Perch,1,9603,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9602,375,480,626,Walleye,2,9602,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9607,115,NA,617,Yellow Perch,1,9607,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9609,82,NA,617,Yellow Perch,0,9609,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9610,72,NA,617,Yellow Perch,0,9610,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9611,61,NA,617,Yellow Perch,0,9611,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9543,75,NA,617,Yellow Perch,0,9543,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9616,122,NA,617,Yellow Perch,2,9616,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9549,68,NA,617,Yellow Perch,0,9549,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9619,75,NA,617,Yellow Perch,0,9619,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9623,75,NA,617,Yellow Perch,0,9623,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9645,85,NA,617,Yellow Perch,0,9645,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9651,85,NA,617,Yellow Perch,0,9651,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9659,65,NA,617,Yellow Perch,0,9659,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9540,72,NA,617,Yellow Perch,0,9540,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9601,402,700,626,Walleye,5,9601,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9652,62,NA,617,Yellow Perch,0,9652,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9534,154,NA,617,Yellow Perch,2,9534,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9538,72,NA,617,Yellow Perch,0,9538,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9614,77,NA,617,Yellow Perch,0,9614,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9675,192,60,626,Walleye,0,9675,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9565,72,NA,617,Yellow Perch,0,9565,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9567,75,NA,617,Yellow Perch,0,9567,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9568,60,NA,617,Yellow Perch,0,9568,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9570,67,NA,617,Yellow Perch,0,9570,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9572,70,NA,617,Yellow Perch,0,9572,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9573,67,NA,617,Yellow Perch,0,9573,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9672,215,80,626,Walleye,0,9672,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9574,69,NA,617,Yellow Perch,0,9574,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9674,392,540,626,Walleye,2,9674,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9679,208,70,626,Walleye,0,9679,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9677,212,80,626,Walleye,0,9677,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9587,80,NA,617,Yellow Perch,0,9587,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9680,185,45,626,Walleye,0,9680,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9541,74,NA,617,Yellow Perch,0,9541,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9682,214,80,626,Walleye,0,9682,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9667,495,1390,626,Walleye,5,9667,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,10301,62,NA,617,Yellow Perch,0,10301,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9575,75,NA,617,Yellow Perch,0,9575,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9577,135,NA,617,Yellow Perch,1,9577,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9554,72,NA,617,Yellow Perch,0,9554,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9681,193,65,626,Walleye,0,9681,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9561,66,NA,617,Yellow Perch,0,9561,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9546,72,NA,617,Yellow Perch,0,9546,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9580,132,NA,617,Yellow Perch,1,9580,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9586,114,NA,617,Yellow Perch,1,9586,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9576,70,NA,617,Yellow Perch,0,9576,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9588,311,NA,617,Yellow Perch,8,9588,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9590,85,NA,617,Yellow Perch,0,9590,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9591,70,NA,617,Yellow Perch,0,9591,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9563,71,NA,617,Yellow Perch,0,9563,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9578,73,NA,617,Yellow Perch,0,9578,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9613,61,NA,617,Yellow Perch,0,9613,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9594,61,NA,617,Yellow Perch,0,9594,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9596,75,NA,617,Yellow Perch,0,9596,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9582,61,NA,617,Yellow Perch,0,9582,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9559,104,NA,617,Yellow Perch,1,9559,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9579,94,NA,617,Yellow Perch,1,9579,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9557,191,NA,617,Yellow Perch,2,9557,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9556,69,NA,617,Yellow Perch,0,9556,4995,47402,1270
Canadarago Lake,Otsego,4,10/11/2001 0:00:00,4E0189,9592,62,NA,617,Yellow Perch,0,9592,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480877,56,NA,617,Yellow Perch,0,480877,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480875,72,NA,617,Yellow Perch,0,480875,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481044,56,NA,617,Yellow Perch,0,481044,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480876,69,NA,617,Yellow Perch,0,480876,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481036,75,NA,617,Yellow Perch,0,481036,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480874,56,NA,617,Yellow Perch,0,480874,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481070,66,NA,617,Yellow Perch,0,481070,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480880,65,NA,617,Yellow Perch,0,480880,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480914,81,NA,617,Yellow Perch,0,480914,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481069,59,NA,617,Yellow Perch,0,481069,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481071,54,NA,617,Yellow Perch,0,481071,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480873,62,NA,617,Yellow Perch,0,480873,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481043,68,NA,617,Yellow Perch,0,481043,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481042,67,NA,617,Yellow Perch,0,481042,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481041,76,NA,617,Yellow Perch,0,481041,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481075,74,NA,617,Yellow Perch,0,481075,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480943,58,NA,617,Yellow Perch,0,480943,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481035,64,NA,617,Yellow Perch,0,481035,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481034,71,NA,617,Yellow Perch,0,481034,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481033,122,NA,617,Yellow Perch,NA,481033,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480904,63,NA,617,Yellow Perch,0,480904,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480872,76,NA,617,Yellow Perch,0,480872,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480871,60,NA,617,Yellow Perch,0,480871,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481040,87,NA,617,Yellow Perch,0,481040,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480917,51,NA,617,Yellow Perch,0,480917,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480965,62,NA,617,Yellow Perch,0,480965,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480870,52,NA,617,Yellow Perch,0,480870,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481049,71,NA,617,Yellow Perch,0,481049,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481048,70,NA,617,Yellow Perch,0,481048,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481047,74,NA,617,Yellow Perch,0,481047,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481046,78,NA,617,Yellow Perch,0,481046,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480906,168,NA,617,Yellow Perch,2,480906,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480995,61,NA,617,Yellow Perch,0,480995,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,484404,389,NA,626,Walleye,3,484404,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481038,81,NA,617,Yellow Perch,0,481038,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480912,61,NA,617,Yellow Perch,0,480912,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480916,73,NA,617,Yellow Perch,0,480916,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480907,125,NA,617,Yellow Perch,1,480907,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480918,55,NA,617,Yellow Perch,0,480918,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480919,67,NA,617,Yellow Perch,0,480919,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480920,68,NA,617,Yellow Perch,0,480920,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480921,66,NA,617,Yellow Perch,0,480921,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480922,63,NA,617,Yellow Perch,0,480922,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,481061,72,NA,617,Yellow Perch,0,481061,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480913,65,NA,617,Yellow Perch,0,480913,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480903,62,NA,617,Yellow Perch,0,480903,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480911,70,NA,617,Yellow Perch,0,480911,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480910,71,NA,617,Yellow Perch,0,480910,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480909,152,NA,617,Yellow Perch,1,480909,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480908,236,NA,617,Yellow Perch,3,480908,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480915,64,NA,617,Yellow Perch,0,480915,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480961,76,NA,617,Yellow Perch,0,480961,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480967,61,NA,617,Yellow Perch,0,480967,4995,47402,1270
Canadarago Lake,Otsego,4,10/21/2002 0:00:00,4E0294,480973,84,NA,617,Yellow Perch,0,480973,4995,47402,1270
